,DP,EO,DP ratio,acc,acc_ci_min,acc_ci_max,f1,acc_high_risk,acc_ci_min_high_risk,acc_ci_max_high_risk,f1_high_risk,adversarial_fraction
1,0.01726190476190481,0.033573141486810565,0.9734107579462102,0.7504708097928436,0.724443972690689,0.7764976468949982,0.7462479994590087,0.8851224105461394,0.8659439767197431,0.9043008443725357,0.48534248534248536,0.0
2,0.009656084656084696,0.0828776978417266,0.9858197358197358,0.7645951035781544,0.7390788261627651,0.7901113809935437,0.7581015481500919,0.8870056497175142,0.8679648418553058,0.9060464575797226,0.47005988023952094,0.0
3,0.3537698412698413,0.2664748201438849,0.45772506082725056,0.7259887005649718,0.6991634998764068,0.7528139012535368,0.7259826266448783,0.8587570621468926,0.8378105197587825,0.8797036045350027,0.642478813559322,0.0
4,0.16263227513227518,0.2460431654676259,1.321185997910136,0.7542372881355932,0.7283428907870221,0.7801316854841643,0.7533693693693694,0.8455743879472694,0.8238409021036367,0.867307873790902,0.5120797848498431,0.0
5,0.13558201058201058,0.08470023980815347,0.7941767068273092,0.7721280602636534,0.7468999973467638,0.797356123180543,0.7702506999645995,0.8860640301318268,0.8669542014739823,0.9051738587896713,0.5279462491596839,0.0
6,0.2611772486772487,0.21189448441247002,0.6579175329175329,0.7542372881355932,0.7283428907870221,0.7801316854841643,0.749028236156949,0.8954802259887006,0.8770800895184183,0.9138803624589829,0.5669589558407018,0.0
7,0.323478835978836,0.4618705035971223,1.655278670953912,0.6412429378531074,0.6123956266284193,0.6700902490777955,0.6366811740863423,0.884180790960452,0.8649341631480431,0.9034274187728609,0.5135243841126194,0.0
8,0.36309523809523814,0.2664748201438849,0.5080645161290323,0.7589453860640302,0.7332203021670867,0.7846704699609737,0.7574996432139289,0.8870056497175142,0.8679648418553058,0.9060464575797226,0.47822669134144546,0.0
9,0.1663359788359789,0.007865707434052766,0.6775641025641025,0.8295668549905838,0.8069518578130954,0.8521818521680722,0.8288443507737184,0.8747645951035782,0.8548577254070532,0.8946714648001032,0.5901386748844376,0.0
10,0.05509259259259258,0.039712230215827315,0.9114583333333334,0.67984934086629,0.6517900071964221,0.7079086745361579,0.6774285765334382,0.8540489642184558,0.8328146231457053,0.8752833052912062,0.5271933477904956,0.0
11,0.023611111111111027,0.3717026378896882,0.9566326530612247,0.6111111111111112,0.5817909285250557,0.6404312936971667,0.6109286224347232,0.7203389830508474,0.693344299641867,0.7473336664598279,0.525038285876916,0.0
12,0.31567460317460316,0.37294964028776983,0.5957825203252033,0.7080979284369114,0.6807541161839166,0.7354417406899063,0.7023165813696945,0.891713747645951,0.8730244403064028,0.9104030549854992,0.5322177238655906,0.0027107617240444567
13,0.38578042328042333,0.45717026378896886,0.5206278763971072,0.7071563088512242,0.679786645269131,0.7345259724333173,0.7017486985222076,0.891713747645951,0.8730244403064028,0.9104030549854992,0.5387892131131444,0.0027107617240444567
14,0.3839285714285714,0.4038369304556355,0.51625,0.7231638418079096,0.6962532300014026,0.7500744536144166,0.7188199059815206,0.891713747645951,0.8730244403064028,0.9104030549854992,0.5254415107536282,0.0027107617240444567
15,0.22638888888888886,0.2241726618705036,0.6912878787878788,0.7401129943502824,0.7137354045463269,0.766490584154238,0.735779935601813,0.8898305084745762,0.8709993026004554,0.908661714348697,0.49515486159359345,0.0027107617240444567
16,0.1244047619047619,0.14206235011990406,0.8151533018867925,0.7645951035781544,0.7390788261627651,0.7901113809935437,0.761752639116717,0.8879472693032016,0.8689759024000617,0.9069186362063414,0.4785590209726732,0.0027107617240444567
17,0.0623015873015873,0.06340527577937649,1.105510752688172,0.716572504708098,0.6894677880049681,0.7436772214112278,0.7135550192972349,0.8879472693032016,0.8689759024000617,0.9069186362063414,0.4785590209726732,0.0027107617240444567
18,0.15489417989417986,0.1897362110311751,1.262320788530466,0.7335216572504708,0.7069308670896578,0.7601124474112838,0.7281708471902775,0.8888888888888888,0.8699873877390804,0.9077903900386973,0.48692291315242137,0.0027107617240444567
19,0.18075396825396828,0.22465227817745803,1.3137052341597797,0.7391713747645952,0.7127628580353732,0.7655798914938171,0.7342167057124969,0.8898305084745762,0.8709993026004554,0.908661714348697,0.49515486159359345,0.0027107617240444567
20,0.36455026455026457,0.4762589928057554,1.748099891422367,0.696798493408663,0.6691537163480149,0.724443270469311,0.6921861047901605,0.8851224105461394,0.8659439767197431,0.9043008443725357,0.5001774554432528,0.0027107617240444567
21,0.22751322751322756,0.3200959232613909,1.427860696517413,0.6986817325800376,0.6710857261137849,0.7262777390462903,0.6949152542372881,0.884180790960452,0.8649341631480431,0.9034274187728609,0.49242874628431543,0.0027107617240444567
