,DP,EO,DP ratio,acc,acc_ci_min,acc_ci_max,f1,acc_high_risk,acc_ci_min_high_risk,acc_ci_max_high_risk,f1_high_risk,adversarial_fraction
0,0.07807630603551607,0.09673058013765978,0.877584063376413,0.6459510357815442,0.6171886255285112,0.6747134460345773,0.6445783132530121,0.743879472693032,0.7176271766005988,0.7701317687854652,0.4917408593447584,0.0
1,0.726957900754209,0.6590462143559488,0.13392445219714313,0.6073446327683616,0.5779737377448428,0.6367155277918803,0.6073414994214579,0.835216572504708,0.8129039750412991,0.857529169968117,0.5874721152458853,0.0027107617240444567
2,0.5454572276826053,0.5679695181907571,0.31276718337608267,0.5894538606403014,0.5598669440436498,0.6190407772369529,0.5890807759890666,0.8192090395480226,0.796062848316507,0.8423552307795382,0.5900669068450849,0.0027107617240444567
3,0.6525364657286692,0.8408308751229105,3.314863998534664,0.5743879472693032,0.544650517378575,0.6041253771600315,0.5743879472693032,0.7890772128060264,0.7645405601672676,0.8136138654447852,0.4922347918890075,0.0027107617240444567
4,0.21664791901012376,0.45157325467059983,1.435352622061483,0.6393596986817326,0.6104792743197421,0.668240123043723,0.6387674900865457,0.8483992467043314,0.8268295206325957,0.8699689727760671,0.5368889201875391,0.0027107617240444567
5,0.40433716277268617,0.43153883972468043,0.5033769857627549,0.6271186440677966,0.5980346529200528,0.6562026352155405,0.6227718935675536,0.8615819209039548,0.8408118245795158,0.8823520172283938,0.5060355711089947,0.0027107617240444567
6,0.6093787456895756,0.5894788593903638,0.3027828765533684,0.6384180790960452,0.6095212788810052,0.6673148793110852,0.6358024691358024,0.8615819209039548,0.8408118245795158,0.8823520172283938,0.5325410299943407,0.0027107617240444567
7,0.458879935090081,0.6891592920353983,2.209081986648139,0.6242937853107344,0.5951656617440649,0.6534219088774039,0.6241468223873805,0.8615819209039548,0.8408118245795158,0.8823520172283938,0.48847785841838826,0.0027107617240444567
8,0.5796529532169135,0.7056293018682399,2.8403981264637004,0.6101694915254238,0.5808364585990727,0.6395025244517748,0.6101639611713843,0.8483992467043314,0.8268295206325957,0.8699689727760671,0.48249216846501913,0.0027107617240444567
9,0.5454129709196187,0.6032448377581121,2.803839773614364,0.6120527306967984,0.5827455135222606,0.6413599478713363,0.6118545013253281,0.8314500941619586,0.8089348757881272,0.85396531253579,0.49924002750125784,0.0027107617240444567
10,0.43571151966659905,0.37598328416912485,0.4759908807039955,0.620527306967985,0.5913419824555224,0.6497126314804476,0.6157021342698057,0.85969868173258,0.8388106355409076,0.8805867279242524,0.4752738233801892,0.0027107617240444567
11,0.07717641852145529,0.22050147492625366,1.1189490916532139,0.6384180790960452,0.6095212788810052,0.6673148793110852,0.6316456931031119,0.8606403013182674,0.8398110695799474,0.8814695330565874,0.4625506072874494,0.0027107617240444567
12,0.7851444798908334,0.7511061946902655,8.022066827192663,0.504708097928437,0.4746373269410267,0.5347788689158471,0.4978624104243897,0.6911487758945386,0.6633609705435052,0.718936581245572,0.4538852760236045,0.0027107617240444567
13,0.5979088679488834,0.6195919370698132,4.163934426229508,0.6045197740112994,0.5751120471858788,0.63392750083672,0.5992308798159862,0.7843691148775894,0.7596342502344952,0.8091039795206837,0.4826928271962869,0.0027107617240444567
14,0.24875620055689757,0.0218780727630285,0.6426240105121495,0.667608286252354,0.6392761209810294,0.6959404515236787,0.6667143780466013,0.8625235404896422,0.8418129032889433,0.8832341776903411,0.48271858652716987,0.0027107617240444567
15,0.2121742978848955,0.03871681415929201,0.7005984907624252,0.6741996233521658,0.646011649706069,0.7023875969982626,0.6721485240741336,0.85969868173258,0.8388106355409076,0.8805867279242524,0.4688627598406299,0.0027107617240444567
16,0.7319662910988585,0.6500737463126843,6.958956344202246,0.4981167608286252,0.4680448699515377,0.5281886517057127,0.4898735511918956,0.6977401129943502,0.6701196524061943,0.7253605735825062,0.4419520595596865,0.0027107617240444567
17,0.08744398753434512,0.08763520157325472,0.8628964639893602,0.6271186440677966,0.5980346529200528,0.6562026352155405,0.6258434163701068,0.847457627118644,0.825833028345558,0.86908222589173,0.5925483843464916,0.0027107617240444567
