,DP,EO,DP ratio,acc,acc_ci_min,acc_ci_max,f1,acc_high_risk,acc_ci_min_high_risk,acc_ci_max_high_risk,f1_high_risk,adversarial_fraction
0,0.07807630603551607,0.09673058013765978,0.877584063376413,0.6459510357815442,0.6171886255285112,0.6747134460345773,0.6445783132530121,0.743879472693032,0.7176271766005988,0.7701317687854652,0.4917408593447584,0.0
1,0.726957900754209,0.6590462143559488,0.13392445219714313,0.6073446327683616,0.5779737377448428,0.6367155277918803,0.6073414994214579,0.835216572504708,0.8129039750412991,0.857529169968117,0.5874721152458853,0.0027107617240444567
2,0.6042892179461173,0.6576941986234022,0.2690978030556485,0.5969868173258004,0.5674858803559494,0.6264877542956514,0.5963554987212276,0.8314500941619586,0.8089348757881272,0.85396531253579,0.5841061689014906,0.0027107617240444567
3,0.34925962123587007,0.373402163225172,0.5427219392066444,0.6195856873822976,0.5903863547438618,0.6487850200207333,0.6171907622137283,0.8615819209039548,0.8408118245795158,0.8823520172283938,0.48847785841838826,0.0027107617240444567
4,0.2110457504287373,0.1471238938053097,0.7219625487090287,0.583804143126177,0.5541574487942446,0.6134508374581095,0.5766558441558443,0.85969868173258,0.8388106355409076,0.8805867279242524,0.4993149666342871,0.0027107617240444567
5,0.07650519094949204,0.03982300884955747,0.8948467613572999,0.632768361581921,0.6037758235003505,0.6617608996634914,0.6240196078431373,0.8606403013182674,0.8398110695799474,0.8814695330565874,0.46917933130699085,0.0027107617240444567
6,0.5428350144756495,0.4795968534906587,0.36284614751933925,0.6242937853107344,0.5951656617440649,0.6534219088774039,0.6212631355027042,0.8578154425612052,0.8368107195746244,0.8788201655477861,0.5393948097829989,0.0027107617240444567
7,0.22326799314020174,0.49582104228121926,1.4097548429018154,0.6629001883239172,0.6344688607501427,0.6913315158976916,0.6601229363112671,0.85969868173258,0.8388106355409076,0.8805867279242524,0.4622784810126582,0.0027107617240444567
8,0.09248188238765231,0.3241150442477876,1.1557718708651439,0.544256120527307,0.5143020466712546,0.5742101943833594,0.5408100913005414,0.8606403013182674,0.8398110695799474,0.8814695330565874,0.46917933130699085,0.0027107617240444567
9,0.19524239797894116,0.31280727630285154,1.3115048309463007,0.6374764595103578,0.6085634036458892,0.6663895153748264,0.6278273407227178,0.8606403013182674,0.8398110695799474,0.8814695330565874,0.4625506072874494,0.0027107617240444567
10,0.11578306810009409,0.1232792527040315,1.2241531958645113,0.559322033898305,0.5294623335403835,0.5891817342562266,0.559165688051912,0.85969868173258,0.8388106355409076,0.8805867279242524,0.4622784810126582,0.0027107617240444567
11,0.057353076767043376,0.2847836774827925,1.0966026624590783,0.6751412429378532,0.6469743838177735,0.7033081020579328,0.6734244572895451,0.8625235404896422,0.8418129032889433,0.8832341776903411,0.47635258358662613,0.0027107617240444567
12,0.6391709233067178,0.40523598820059004,3.1821157865578806,0.3239171374764595,0.2957715226755277,0.3520627522773913,0.3238955566905005,0.8182674199623352,0.7950743713126375,0.8414604686120329,0.46007444306001544,0.0027107617240444567
13,0.7484003024212137,0.6424532940019665,7.336455893832943,0.5150659133709982,0.4850074639238091,0.5451243628181872,0.5073390652656611,0.6308851224105462,0.6018616259239127,0.6599086188971797,0.44735961768219834,0.0027107617240444567
14,0.08465581146618967,0.1836283185840708,1.2043971113347165,0.6572504708097928,0.6287043105659805,0.6857966310536051,0.6540592783505155,0.8370998116760828,0.8148900842661523,0.8593095390860134,0.5023713241766725,0.0027107617240444567
15,0.45876560511903225,0.30530973451327437,0.4185306202583124,0.6610169491525424,0.6325468419351811,0.6894870563699037,0.6597813744718566,0.8625235404896422,0.8418129032889433,0.8832341776903411,0.5065809572301425,0.0027107617240444567
16,0.7039443840011802,0.5554326450344149,0.20603075694360673,0.6092278719397364,0.5798821035931451,0.6385736402863277,0.6078478478478478,0.7627118644067796,0.7371252940829607,0.7882984347305986,0.5748004474045452,0.0027107617240444567
17,0.5649965885411864,0.7460668633235006,2.9185713033350447,0.5743879472693032,0.544650517378575,0.6041253771600315,0.5741704723277872,0.8041431261770244,0.7802743639019201,0.8280118884521288,0.5218577105898855,0.0027107617240444567
